Source,Target,Weight
AE,GQ,18060
DZ,GQ,7451
CA,GQ,3603
BN,GQ,1408
DJ,GQ,10975
AR,GQ,3478
DK,GQ,1485
BE,GQ,10416
GD,GQ,9224
ET,GQ,17118
FR,GQ,15553
CL,GQ,2358
BD,GQ,1893
EC,GQ,3726
BY,GQ,1785
AL,GQ,1300
EG,GQ,3520
GB,GQ,5280
AU,GQ,750
DE,GQ,4205
AG,GQ,13135
BS,GQ,6056
CH,GQ,8206
CO,GQ,5447
CY,GQ,21016
CR,GQ,3876
AZ,GQ,1771
AT,GQ,2074
BH,GQ,8888
PH,TG,1924
IN,TG,1200
BO,GB,790
BO,TG,1077
EE,GB,11404
EE,TG,712
NI,TG,1949
MW,TG,20119
GT,TG,915
NO,TG,742
LK,TG,1332
FJ,GB,15223
FJ,TG,1668
SC,TG,15172
BB,TG,3403
JO,TG,1727
BA,GB,2548
BA,TG,975
BR,GB,1718
BR,TG,2058
AG,TG,7115
BW,GB,6522
AM,GB,1111
SR,TG,11671
RS,TG,1068
KG,TG,920
MX,TG,905
DZ,GB,866
DZ,TG,4219
RO,TG,1725
AE,GB,14985
AE,TG,14444
KZ,TG,869
LY,TG,8049
BN,GB,8430
BN,TG,772
PT,TG,2296
KH,TG,1099
KI,TG,5595
CO,GB,975
CO,TG,1385
CR,GB,1358
CR,TG,1435
ES,GB,13252
ES,TG,1737
CM,GB,3120
SI,TG,712
PE,TG,905
MA,TG,6507
BT,GB,985
BT,TG,804
ME,TG,2513
DK,GB,12286
DK,TG,1100
FI,GB,8041
FI,TG,1259
GR,TG,3410
LA,TG,716
PY,TG,2369
ET,GB,4510
ET,TG,4075
GA,GB,1375
NP,TG,1164
HK,TG,1309
EG,GB,1301
EG,TG,2447
CV,GB,15285
CV,TG,13928
BE,GB,10382
BE,TG,17838
KW,TG,11550
SA,TG,4591
CL,GB,1070
CL,TG,964
KM,TG,21191
BI,GB,2122
AR,GB,1018
AR,TG,971
BJ,GB,992
QA,TG,4819
LT,TG,742
MK,TG,1161
EC,GB,1169
EC,TG,1325
OM,TG,4136
PA,TG,1702
AL,TG,1250
BY,GB,2496
BY,TG,3119
LC,TG,5850
GD,TG,6985
BG,TG,871
FR,GB,7428
SV,TG,1105
BS,GB,9292
BS,TG,5065
MU,TG,6825
GB,TG,1606
MY,TG,1034
MD,TG,1006
AU,TG,718
MV,TG,1875
PG,TG,10481
LU,TG,17855
CH,GB,17421
CH,TG,10842
ID,TG,1013
CG,GB,2361
CR,DO,20022
BR,DO,5744
CO,DO,20277
BE,DO,3310
BZ,DO,18298
BG,DO,894
BD,DO,882
DJ,DO,1670
BH,DO,1499
BA,LC,1956
GT,LC,948
LB,LC,1329
CM,LC,4917
FI,LC,857
GR,LC,1624
KR,LC,1063
FJ,LC,7920
ES,LC,1851
BR,LC,917
HU,LC,853
HR,LC,2395
BT,LC,3097
BW,LC,10833
AE,LC,3585
JO,LC,765
GN,LC,3256
HK,LC,944
ID,LC,710
DK,LC,1311
IN,LC,785
IT,LC,1635
GQ,LC,10268
FR,LC,8790
KW,LC,2449
BJ,LC,6491
CV,LC,4270
CR,LC,3116
EE,LC,1225
GA,LC,5526
KE,LC,7533
BI,LC,1823
CL,LC,2057
AM,CZ,4320
AL,CZ,3515
CV,CZ,2403
CH,CZ,16164
BY,CZ,9467
AU,CZ,3133
BE,CZ,5999
CY,CZ,10366
AZ,CZ,2892
CR,CZ,1048
BH,CZ,983
BR,HT,15596
BO,HT,2348
PT,ZA,1764
BS,ZA,3571
GB,ZA,4663
TG,ZA,21153
GH,ZA,17320
LC,ZA,3554
TT,ZA,3193
AU,ZA,4847
MV,ZA,2664
PG,ZA,2819
LB,ZA,4846
CH,ZA,2044
MT,ZA,3774
GW,ZA,10494
BN,ZA,1062
NE,ZA,9846
TO,ZA,1082
SN,ZA,10730
CF,ZA,8928
BE,ZA,1378
BF,ZA,9474
IS,ZA,839
DE,ZA,1143
IE,ZA,5003
BD,ZA,2548
ML,ZA,11793
SB,ZA,1743
DJ,ZA,6646
PK,ZA,2328
SC,ZA,16478
CI,ZA,11018
LU,ZA,2017
WS,ZA,844
SG,ZA,983
AT,ZA,1033
DO,ZA,1989
GY,ZA,5613
BH,ZA,4360
SE,ZA,1264
BO,CH,5004
BR,CH,4478
AG,CH,9114
BT,CH,5381
BB,CH,7053
BW,CH,1643
BI,CH,4727
BN,CH,1888
CA,CH,13018
AM,CH,4657
BF,CH,4801
AR,CH,3704
BG,CH,19863
AE,CH,7485
CG,CH,6337
BZ,CH,2561
BY,CH,5580
AU,CH,12367
CD,CH,6327
BJ,CH,4001
AZ,CH,3252
BS,CH,7622
CF,CH,8387
AO,CH,5062
BH,CH,3678
LK,MM,860
KR,MM,4111
BT,MM,1919
ID,MM,742
BN,MM,2592
LA,MM,13504
AE,MM,1253
JP,MM,3540
HK,MM,1488
KH,MM,6951
AU,MM,2087
BD,MM,1409
BH,MM,883
FJ,RW,1534
KI,RW,2768
LS,RW,18173
PL,RW,1560
KR,RW,1217
LK,RW,2287
CY,RW,13882
IN,RW,1354
NI,RW,1020
BT,RW,1427
JO,RW,2438
MG,RW,15585
DK,RW,2841
RO,RW,812
AE,RW,13180
QA,RW,11273
PH,RW,1596
GQ,RW,13182
GD,RW,3591
DZ,RW,1976
PY,RW,816
GB,ZM,3676
MR,ZM,17862
GW,MX,712
MV,ZM,3102
LB,ZM,5681
AU,ZM,2762
PG,ZM,13483
NE,ZM,20998
LC,ZM,6594
LC,MX,820
MY,ZM,828
GM,ZM,21965
GM,MX,1264
KH,ZM,800
LU,ZM,1202
LU,MX,1043
RS,ZM,891
MU,ZM,6351
TO,ZM,8140
TR,ZM,1286
TL,ZM,1142
NL,ZM,1373
BS,ZM,6492
BS,MX,1383
CO,ZM,814
CO,MX,9419
DJ,ZM,9340
BZ,ZM,2436
BZ,MX,15222
IS,ZM,1006
IS,MX,779
IE,ZM,2119
IE,MX,1212
KM,ZM,16405
CY,ZM,10549
TJ,ZM,1281
PK,ZM,3004
SB,ZM,5029
MT,ZM,2737
MT,MX,907
AZ,ZM,1135
WS,ZM,2428
AO,MX,1368
AT,ZM,794
AT,MX,810
DO,ZM,7922
DO,MX,7859
GY,ZM,9084
GY,MX,1393
BH,ZM,3118
HN,ZM,1023
HN,MX,20724
SE,ZM,2064
FJ,ST,1535
LK,ST,791
NI,ST,3010
BO,ST,1790
CY,ST,976
BS,ST,4495
MA,ST,13552
PH,ST,1635
ES,ST,4906
GT,ST,1248
QA,ST,1617
MU,ST,1527
GD,ST,10435
MW,ST,21533
FI,ST,708
FR,ST,17533
AG,ST,13718
RO,ST,2963
AE,ST,1735
SR,ST,6744
NO,ST,1654
LY,ST,1556
SA,ST,1424
PE,ST,1219
LS,ST,17900
EE,ST,966
DZ,ST,1225
IT,ST,2063
MX,ST,991
PY,ST,4620
DJ,ST,4650
NL,ST,5049
KI,ST,3865
BB,ST,3088
EG,ST,876
DE,ST,1820
LC,ST,9456
EC,ST,1913
HT,ST,14403
LT,ST,901
CH,ST,16137
CA,ST,727
ET,ST,3263
KW,ST,1041
MR,ST,16371
MD,ST,782
AR,ST,1125
NE,ST,11931
CL,ST,891
MK,ST,1311
BD,ST,917
SC,ST,6122
JM,ST,8833
ID,ST,896
BZ,ST,4321
NG,ST,14457
MV,ST,1097
ML,ST,20657
CF,ST,22689
BE,ST,10617
PA,ST,2487
CR,ST,1586
OM,ST,1716
LB,ST,7950
SB,ST,11412
CO,ST,1975
IE,ST,1337
MT,ST,2460
KM,ST,17657
IS,ST,1610
PK,ST,1169
CA,RW,11901
FR,RW,3789
HT,RW,10086
NP,RW,1047
NZ,RW,1640
OM,RW,16933
PT,RW,774
CV,RW,3547
EG,RW,1822
FI,RW,6374
GR,RW,707
RS,RW,702
BZ,RW,1226
ME,RW,780
ET,RW,10335
GM,RW,17127
NL,RW,3633
MR,RW,12437
BY,RW,746
MA,RW,3354
BB,RW,1595
LY,RW,3947
CH,RW,3373
LB,RW,1533
LC,RW,2492
GB,RW,2069
DJ,RW,14410
KW,RW,4657
MU,RW,7292
GW,RW,13260
BD,RW,2926
LU,RW,4962
MV,RW,2764
PG,RW,16933
AU,RW,3062
BS,RW,2284
IT,RW,1145
KH,RW,716
BN,RW,739
IS,RW,1848
NO,RW,4121
KM,RW,18374
AG,RW,2346
CO,RW,700
IE,RW,1193
CR,RW,841
BE,RW,20375
NG,RW,13376
MT,RW,1889
DE,RW,2006
PK,RW,2894
JM,RW,4979
AZ,RW,1492
AO,RW,15736
AT,RW,951
DO,RW,2685
GY,RW,3440
BH,RW,4736
HN,RW,852
IN,KI,1159
CM,KI,1202
BS,KI,2149
BR,KI,719
ES,KI,845
GR,KI,1034
KE,KI,1969
AE,KI,2204
GN,KI,5113
DK,KI,1267
HK,KI,5346
GD,KI,7224
AG,KI,2670
DZ,KI,843
BT,KI,1692
BF,KI,1516
GA,KI,1121
BW,KI,1888
ET,KI,1107
ID,KI,1606
EG,KI,814
DE,KI,799
JM,KI,2468
BI,KI,1551
CG,KI,3292
HT,KI,2220
CD,KI,1956
GM,KI,3868
BJ,KI,13715
EC,KI,855
CH,KI,1553
CF,KI,3780
CL,KI,706
JP,KI,7070
CV,KI,3244
BD,KI,2704
BZ,KI,15462
DJ,KI,823
GH,KI,4007
GB,KI,1286
IT,KI,779
BN,KI,993
GE,KI,727
GQ,KI,1877
GW,KI,2180
CI,KI,1831
AO,KI,3784
DO,KI,1197
GY,KI,19753
BH,KI,1396
BB,BF,1316
AE,BF,3648
AL,BF,777
BE,BF,6635
BD,BF,1127
AZ,BF,1306
AG,BF,2533
AO,BF,19385
AT,BF,1294
BR,PY,21749
PH,PY,1438
AG,PY,1302
LK,PY,1365
BS,PY,973
MA,PY,8084
OM,PY,1370
MU,PY,1088
PK,PY,1875
CM,PY,1521
GT,PY,20583
DZ,PY,2789
BB,PY,816
LY,PY,720
CA,PY,1340
CO,PY,14526
MG,PY,1451
GR,PY,929
MX,PY,12134
BI,PY,828
IT,PY,2716
LR,PY,2492
IS,PY,1924
JO,PY,1208
PT,PY,2740
GQ,PY,22267
GD,PY,1012
DE,PY,1965
GA,PY,1734
EG,PY,1933
AE,PY,2014
FR,PY,1405
MR,PY,1336
PE,PY,22219
CL,PY,19074
NL,PY,734
CV,PY,2591
GN,PY,1420
KW,PY,1546
HT,PY,4458
BD,PY,911
CG,PY,1778
BJ,PY,4275
CR,PY,13983
EC,PY,18236
PA,PY,15067
AL,PY,1102
ME,PY,1219
CH,PY,6739
GB,PY,720
LC,PY,1246
MK,PY,821
KE,PY,1103
GH,PY,2012
KM,PY,750
NO,PY,823
GW,PY,2768
PG,PY,749
LU,PY,1580
LB,PY,5128
CD,PY,1110
NE,PY,1093
GM,PY,4166
NG,PY,1156
KR,PY,738
MV,PY,1184
CF,PY,1464
BZ,PY,9352
CY,PY,1527
MZ,PY,2261
DJ,PY,857
BE,PY,1717
JP,PY,1408
MT,PY,1164
ML,PY,1382
JM,PY,2066
KI,PY,815
BF,PY,1252
CI,PY,1813
IE,PY,1341
AO,PY,4313
AT,PY,1278
DO,PY,15792
GY,PY,3535
BH,PY,1560
FI,RO,6523
GR,RO,18267
LK,RO,3331
BA,RO,3874
CM,RO,1803
BS,RO,1308
PH,RO,916
EE,RO,3190
MU,RO,1567
QA,RO,3579
AG,RO,972
JO,RO,1907
BB,RO,1124
MG,RO,1832
MA,RO,2226
OM,RO,1165
BI,RO,976
FR,RO,16693
GD,RO,1095
ID,RO,832
AM,RO,1231
PT,RO,10122
GQ,RO,1731
GN,RO,1311
DZ,RO,1386
PL,RO,2885
AE,RO,4213
IS,RO,22425
BJ,RO,7373
ME,RO,7148
AR,RO,763
PY,RO,927
GM,RO,5049
NP,RO,1913
NG,RO,1198
HT,RO,706
BG,RO,10232
KW,RO,1577
EG,RO,910
GA,RO,1391
JM,RO,1223
LT,RO,3513
BY,RO,2733
CG,RO,1499
CV,RO,878
NE,RO,901
MK,RO,8356
CA,RO,3921
LC,RO,1337
BZ,RO,699
AL,RO,7872
KE,RO,951
CF,RO,1731
GW,RO,978
MV,RO,1338
AU,RO,1765
MZ,RO,742
NO,RO,15026
GH,RO,1712
HR,RO,4901
LB,RO,3286
BF,RO,772
LR,RO,1612
CR,RO,915
KZ,RO,821
ML,RO,877
PK,RO,980
NZ,RO,1563
GE,RO,1864
CI,RO,1638
CZ,RO,10069
AZ,RO,1229
AO,RO,1098
DO,RO,1557
GY,RO,715
BH,RO,2067
LV,RO,3561
BT,FJ,1257
AG,FJ,10579
AE,FJ,5010
BB,FJ,8431
CM,FJ,1291
DK,FJ,1132
CY,FJ,7340
BI,FJ,1395
BW,FJ,1964
BJ,FJ,21958
ET,FJ,756
BF,FJ,954
DE,FJ,910
CG,FJ,1465
CD,FJ,1311
CV,FJ,880
BZ,FJ,14029
BS,FJ,8226
CA,FJ,12188
BD,FJ,3059
CH,FJ,2650
CF,FJ,1733
BE,FJ,792
DJ,FJ,983
BN,FJ,2110
CI,FJ,1149
AO,FJ,1988
AT,FJ,879
DO,FJ,1196
BH,FJ,3399
BS,CG,7048
AG,CG,7082
BO,CG,801
AE,CG,5454
BR,CG,1789
BB,CG,3564
BD,CG,1330
AM,CG,885
BG,CG,847
CA,CG,6834
AL,CG,973
AR,CG,758
BY,CG,3319
BZ,CG,2405
BN,CG,711
BE,CG,14050
AZ,CG,1244
AT,CG,1600
BH,CG,2218
CY,ET,3018
DK,ET,2714
BD,ET,1461
BI,ET,6533
CM,ET,2369
BW,ET,3946
BJ,ET,4400
DZ,ET,1400
BB,ET,1026
BZ,ET,851
EG,ET,4355
CD,ET,2668
CH,ET,12369
CG,ET,3060
CV,ET,986
DE,ET,6710
BS,ET,922
BN,ET,787
CA,ET,7664
BE,ET,2769
CF,ET,3825
AU,ET,3594
BF,ET,2304
AG,ET,1544
AZ,ET,790
CI,ET,2646
AO,ET,3576
AT,ET,2282
DO,ET,850
AR,AT,1451
AM,AT,6901
AG,AT,3936
AL,AT,22361
AO,AT,786
AE,AT,4959
IN,LR,1911
BO,IT,1861
BO,LR,952
BA,IT,11884
BA,LR,942
LK,LR,2968
FI,IT,5100
FI,LR,1851
GR,IT,15641
GR,LR,1762
BR,IT,2469
BR,LR,2242
FJ,LR,4367
EE,IT,5384
EE,LR,758
BZ,IT,935
BZ,LR,9222
BT,LR,1180
CM,IT,4435
KG,LR,1048
JO,LR,2588
BB,IT,1961
BB,LR,19092
BW,IT,765
ES,IT,17626
ES,LR,3058
AM,IT,1693
AM,LR,721
HK,IT,2315
HK,LR,1166
BI,IT,1734
HR,IT,11109
HR,LR,898
HU,IT,5458
GT,IT,743
GT,LR,1044
BN,IT,1529
BN,LR,1984
CA,IT,4385
CA,LR,7441
DK,IT,7532
DK,LR,1320
CR,IT,2803
CR,LR,2121
KZ,LR,1185
ET,IT,1450
ET,LR,7649
GA,IT,5101
LA,LR,735
HT,IT,981
FR,IT,11280
FR,LR,5607
CO,IT,2014
CO,LR,1826
EG,IT,3215
EG,LR,4358
GN,IT,15788
CV,LR,20906
DZ,IT,1251
DZ,LR,11539
AE,IT,6781
AE,LR,15134
CL,IT,2317
CL,LR,1668
BJ,IT,4228
AG,IT,5273
KW,LR,10645
BD,IT,4410
BD,LR,3365
CG,IT,3882
BE,IT,16513
BE,LR,8251
BG,IT,12360
BG,LR,836
GD,IT,1790
AL,LR,1654
EC,IT,4978
EC,LR,1369
AR,IT,4459
AR,LR,992
IS,IT,9220
IS,LR,1648
BY,IT,6193
BY,LR,2151
IT,LR,5322
KR,LR,5831
CH,LR,3613
GH,IT,8064
CD,IT,1314
GW,IT,12134
GB,IT,14424
GB,LR,4412
GQ,IT,7215
AZ,IT,1361
GT,HT,2385
FJ,HT,2071
DZ,HT,2139
BF,HT,21786
AR,HT,3197
CR,HT,3363
FR,HT,11756
AE,HT,1695
EG,HT,1181
CV,HT,9432
CY,HT,1100
GH,HT,14736
GR,HT,720
ES,HT,1224
CH,HT,2493
EC,HT,3520
BI,HT,12710
ET,HT,2986
AZ,HT,783
DJ,HT,7895
CO,HT,4049
BZ,HT,19909
GQ,HT,16647
GM,HT,11336
BD,HT,1437
BE,HT,2111
DE,HT,700
GW,HT,12757
AO,HT,18594
BH,HT,1796
HN,HT,5447
FI,TR,2531
GR,TR,6817
NO,TR,3355
PH,TR,726
EE,TR,1653
BA,TR,4216
LB,TR,21127
MN,TR,3677
CM,TR,2320
ES,TR,1003
MA,TR,3272
SC,TR,974
JO,TR,10383
SI,TR,1505
ST,TR,780
HU,TR,1244
KG,TR,7912
IT,TR,1440
LR,TR,3341
RO,TR,2176
AE,TR,4980
PT,TR,1034
DZ,TR,3043
SL,TR,4921
SA,TR,5882
SK,TR,822
BI,TR,1288
ML,TR,1506
DK,TR,4634
LY,TR,6964
TN,TR,3540
GM,TR,4600
CA,TR,1424
AM,TR,1572
ET,TR,1490
PY,TR,759
FR,TR,3250
MG,TR,1570
DJ,TR,15306
RW,TR,1243
HT,TR,879
GA,TR,1698
NL,TR,9090
KW,TR,4320
BJ,TR,1618
KZ,TR,4682
BD,TR,905
TD,TR,7322
KM,TR,1059
CG,TR,1756
ME,TR,11020
AL,TR,3614
GH,TR,2247
MK,TR,11446
PK,TR,3505
GN,TR,2666
LT,TR,1504
QA,TR,5437
BY,TR,3415
TJ,TR,5846
OM,TR,2967
MR,TR,3804
KE,TR,1721
DE,TR,15784
MD,TR,3613
BF,TR,1476
CD,TR,1373
NE,TR,2073
AU,TR,1397
EG,TR,3795
GW,TR,1885
PL,TR,838
GB,TR,2832
TG,TR,1811
MV,TR,1484
BS,TR,1246
GE,TR,12559
HR,TR,1168
SN,TR,2064
CH,TR,8723
BE,TR,6939
MZ,TR,907
CF,TR,1955
NG,TR,1886
RS,TR,3357
IE,TR,1980
LU,TR,4299
JM,TR,862
GQ,TR,2220
IS,TR,1130
BG,TR,13003
CI,TR,1419
CZ,TR,994
MT,TR,6867
AO,TR,1452
AT,TR,15384
BH,TR,3496
DO,TR,1142
LV,TR,1502
SE,TR,5204
BW,IN,1082
BT,IN,11494
GQ,IN,972
AE,BO,702
HK,IN,798
BZ,IN,822
BI,IN,797
BE,BO,1020
FJ,IN,1903
GD,IN,701
BD,IN,6910
CA,IN,3900
GA,IN,717
CG,IN,744
GM,IN,1320
GH,IN,1435
GB,IN,1615
BJ,IN,1597
BJ,BO,4043
CD,IN,856
DJ,IN,1012
ID,IN,738
AG,BO,758
CY,IN,3008
IE,IN,2043
AU,IN,3487
BN,IN,4527
AO,IN,815
AO,BO,1890
AT,BO,751
GY,IN,1540
PH,ZM,1564
IN,ZM,1511
BO,MX,9338
FJ,ZM,2963
AG,ZM,7335
AG,MX,1064
GT,MX,17677
OM,ZM,4364
NI,ZM,1282
JM,ZM,15358
JM,MX,1177
GQ,ZM,19464
GQ,MX,2432
LK,ZM,2442
IT,ZM,884
IT,MX,1041
LR,MX,962
ES,MX,3885
BR,ZM,764
BR,MX,1603
KI,ZM,3754
UA,ZM,780
TN,ZM,2569
SR,ZM,5737
US,ZM,1806
LY,ZM,2915
FI,ZM,2855
GR,ZM,1005
BN,ZM,901
BB,ZM,4000
DK,ZM,1788
MA,ZM,3357
MA,MX,2893
JO,ZM,1149
ME,ZM,1015
CR,ZM,882
CR,MX,10815
ET,ZM,5938
VC,ZM,10091
SN,ZM,22351
PY,ZM,951
CA,ZM,1985
CA,MX,2805
NZ,ZM,1874
NP,ZM,998
HT,MX,3210
UZ,ZM,726
BT,ZM,1080
GD,ZM,10375
GD,MX,894
PA,ZM,902
KW,ZM,2463
RO,ZM,860
AE,ZM,4645
FR,ZM,764
FR,MX,770
AR,MX,6436
DE,ZM,1073
DE,MX,887
DZ,ZM,2649
DZ,MX,1625
BE,ZM,1314
BE,MX,709
PT,ZM,840
QA,ZM,4467
SA,ZM,3047
NO,ZM,2056
EC,MX,9848
GH,MX,904
BJ,MX,1121
BY,ZM,813
TD,ZM,16673
VU,ZM,2736
CH,ZM,1368
CH,MX,1566
AL,ZM,989
BD,ZM,2117
TT,ZM,5151
CL,ZM,744
CL,MX,5108
EG,ZM,1855
CV,ZM,5227
CZ,ST,1259
AZ,ST,1879
DO,ST,5601
AT,ST,1211
SE,ST,1018
GY,ST,8638
BH,ST,1792
HN,ST,2694
AG,KM,13400
JO,KM,1407
BB,KM,1584
DZ,KM,2128
BW,KM,11461
CA,KM,1543
CM,KM,19112
KI,KM,3964
AE,KM,11146
GR,KM,1592
BS,KM,3866
GD,KM,4229
CV,KM,4121
EG,KM,3337
BZ,KM,9042
HT,KM,9800
CY,KM,1333
ET,KM,2097
BF,KM,22197
GH,KM,6319
CH,KM,1565
GW,KM,6561
CD,KM,17322
JM,KM,4585
GM,KM,5232
GQ,KM,13854
BE,KM,1742
BD,KM,894
BI,AL,914
BI,BD,1813
BI,AE,10497
BI,BB,1333
BI,AG,3378
BI,AU,6135
BI,AZ,984
BI,AT,1078
BI,AO,19853
BI,BH,2682
CO,BO,10131
CO,BR,3246
CO,BS,3322
CO,CM,965
CO,AE,1471
CO,BB,1422
CO,BJ,1980
CO,BZ,4962
CO,AR,10177
CO,CA,3082
CO,CH,3692
CO,CD,853
CO,CG,1195
CO,BE,1410
CO,CF,821
CO,AU,3537
CO,BF,832
CO,AG,2030
CO,CI,1098
CO,AO,2418
CO,AT,1133
CO,BH,979
KE,HU,888
KE,FJ,2343
KE,BR,808
KE,BB,5752
KE,IN,1633
KE,ES,858
KE,BW,21747
KE,BA,709
KE,JO,2216
KE,AG,9003
KE,DZ,3153
KE,IT,1800
KE,BN,1083
KE,BT,1042
KE,FI,4607
KE,GR,1876
KE,CO,801
KE,HT,21793
KE,GA,22227
KE,FR,1203
KE,IS,3359
KE,DE,3180
KE,GD,9584
KE,EG,3071
KE,AL,1672
KE,CH,3657
KE,BY,893
KE,CV,5682
KE,DK,2441
KE,AU,6250
AO,KM,7645
DO,KM,1417
GY,KM,5183
BH,KM,1679
FJ,JM,7684
FI,JM,1349
GR,JM,969
CY,JM,2882
EE,JM,1086
BR,JM,1720
GT,JM,1158
CM,JM,8484
BA,JM,890
GN,JM,7982
IN,JM,875
BO,JM,926
HK,JM,1053
DK,JM,1298
FR,JM,2411
DZ,JM,1515
BJ,JM,7381
BI,JM,4110
GA,JM,11457
BW,JM,16430
IT,JM,1847
AL,JM,1235
CR,JM,6786
AR,JM,1017
BN,JM,1149
BE,JM,2683
CV,JM,6108
BF,JM,5060
CL,JM,2257
ET,JM,2302
BD,JM,1095
CH,JM,5245
ES,JM,1726
AE,JM,4329
CD,JM,9590
ID,JM,903
BY,JM,722
EC,JM,1421
DE,JM,2845
GW,JM,6627
CF,JM,7028
CG,JM,13763
EG,JM,1165
HR,JM,1097
GQ,JM,10647
AU,JM,2073
IS,JM,2590
CO,JM,1905
DJ,JM,3472
IE,JM,3759
BG,JM,1249
CI,JM,7931
AO,JM,9998
AT,JM,2345
BH,JM,3250
HN,JM,3983
FJ,GM,2897
BA,GM,2615
BS,GM,10392
BR,GM,4056
BO,GM,1164
EE,GM,7130
DK,GM,17678
BB,GM,12469
FR,GM,12805
AE,GM,19336
BD,GM,2234
BT,GM,1194
BZ,GM,5960
GD,GM,16045
DZ,GM,4645
ET,GM,4979
AL,GM,2234
CO,GM,2080
CA,GM,7097
AR,GM,2662
BN,GM,2217
EG,GM,2794
AM,GM,1334
BI,GM,15297
CL,GM,1176
BY,GM,5175
CD,GM,16041
BG,GM,1963
EC,GM,1686
AU,GM,3288
BE,GM,18167
CR,GM,3268
AG,GM,13416
AZ,GM,3176
GE,GM,2728
DJ,GM,7992
CZ,GM,1821
AT,GM,18428
DO,GM,4949
BH,GM,14631
IN,PT,801
BO,PT,1074
KR,PT,846
KE,PT,1005
BA,PT,1805
FJ,PT,963
MW,PT,1245
NO,PT,10939
CM,PT,1746
AG,PT,1816
EE,PT,6869
HU,PT,3768
BW,PT,1954
GQ,PT,12038
AE,PT,6420
AM,PT,1161
DZ,PT,773
PE,PT,1556
BT,PT,793
MX,PT,1059
MG,PT,1052
BB,PT,1642
FI,PT,6029
GR,PT,5706
DK,PT,9970
NI,PT,1022
GN,PT,9738
CA,PT,10476
AR,PT,2826
HK,PT,1775
BI,PT,1766
NL,PT,21596
GD,PT,1302
MA,PT,2126
JM,PT,1373
BJ,PT,5468
LT,PT,5415
MU,PT,2412
MR,PT,1553
HR,PT,4567
CL,PT,2765
BD,PT,2310
JP,PT,1379
BZ,PT,857
BG,PT,7577
KW,PT,2103
MK,PT,3360
NP,PT,16946
GH,PT,1560
ME,PT,3719
HT,PT,953
EC,PT,1848
GA,PT,4531
BN,PT,1247
BY,PT,2705
PA,PT,2926
MY,PT,795
LC,PT,1767
CD,PT,1194
NE,PT,991
MV,PT,2717
LB,PT,1573
OM,PT,2604
AL,PT,1837
CG,PT,2875
IT,PT,10043
LR,PT,2212
PL,PT,3560
ML,PT,1591
NG,PT,835
CR,PT,2535
CO,PT,2090
GE,PT,2432
AU,PT,5430
GM,PT,16731
CF,PT,3629
NZ,PT,3468
DE,PT,14953
CY,PT,11412
IE,PT,22381
BF,PT,1054
PK,PT,1313
CI,PT,1920
AZ,PT,704
BS,PT,1284
CZ,PT,4530
AT,PT,10402
DO,PT,2411
GY,PT,943
BH,PT,4326
LV,PT,5947
HN,PT,811
FJ,MZ,2800
BS,MZ,2839
MA,MZ,2800
ES,MZ,1073
GT,MZ,1111
JO,MZ,1074
LK,MZ,1860
BT,MZ,739
AG,MZ,3622
IN,MZ,886
BO,MZ,1171
BB,MZ,1843
GD,MZ,4644
LB,MZ,3139
LY,MZ,1962
CY,MZ,1639
DK,MZ,829
BR,MZ,8689
DZ,MZ,2655
MX,MZ,921
MR,MZ,14172
JM,MZ,7028
FR,MZ,1142
ET,MZ,3917
KW,MZ,1998
AE,MZ,3040
AL,MZ,737
CA,MZ,745
DJ,MZ,7416
DE,MZ,1166
LC,MZ,4447
EC,MZ,1265
CL,MZ,868
BY,MZ,712
CH,MZ,2003
BZ,MZ,2178
MK,MZ,1207
KM,MZ,22253
EG,MZ,1478
AR,MZ,934
MU,MZ,4296
HT,MZ,15340
GB,MZ,1408
AU,MZ,699
KI,MZ,3729
MV,MZ,1884
MT,MZ,1448
CR,MZ,1229
GM,MZ,20173
IS,MZ,1582
BD,MZ,2779
IT,MZ,1089
CF,MZ,19623
CO,MZ,1600
BE,MZ,1292
IE,MZ,797
LU,MZ,4589
AZ,MZ,1152
DO,MZ,5202
GY,MZ,5059
BH,MZ,2409
HN,MZ,2029
FJ,KH,901
BD,KH,2076
IN,KH,696
BT,KH,1982
AE,KH,1607
CY,KH,764
HK,KH,1813
FR,KH,2028
BJ,KH,1258
JP,KH,8378
BN,KH,3064
GH,KH,1668
CF,KH,11360
CA,KH,1584
CH,KH,1510
AU,KH,6621
GM,KH,1067
ID,KH,2006
DO,KH,870
BH,KH,1516
US,VN,1328
JP,VN,20931
QA,VN,776
CA,VN,1917
IS,VN,1767
BT,VN,842
AO,VN,810
KI,VN,724
AE,VN,1281
AU,VN,4012
SR,VN,1031
CH,VN,829
CZ,VN,3343
FI,VN,1305
MY,VN,3204
MV,VN,878
DE,VN,1772
LA,VN,21874
CV,VN,4271
SK,VN,1319
SA,VN,710
MM,VN,2820
KR,VN,14362
HK,VN,1385
KH,VN,8023
PK,VN,1004
CY,VN,3670
NZ,VN,1789
NO,VN,902
BN,VN,3694
TL,VN,1927
TW,VN,16047
SG,VN,7133
DO,VN,758
TH,VN,1173
SE,VN,943
PH,VN,898
HU,MU,1318
EE,MU,2522
KE,MU,5169
BR,MU,915
KI,MU,12350
BB,MU,6478
IN,MU,3935
ES,MU,1410
LS,MU,3500
BW,MU,10382
BA,MU,1412
JO,MU,1823
LK,MU,11106
